Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-08 00:00:00-04:00,128.41391095200558,128.92480494795473,127.5563702083622,128.14935302734375,2820800,0.0,0.0
2022-07-11 00:00:00-04:00,128.28618370732357,129.4265459260857,127.83917062664867,128.6328582763672,3904700,0.0,0.0
2022-07-12 00:00:00-04:00,128.48690826160734,129.13464022611916,126.41602017769415,126.97250366210938,3235400,0.0,0.0
2022-07-13 00:00:00-04:00,125.14791870117188,126.71705840395065,124.80125801365479,125.14791870117188,4123200,0.0,0.0
2022-07-14 00:00:00-04:00,123.70649938675223,127.20055698429803,123.17736964539434,126.8630142211914,5298400,0.0,0.0
2022-07-15 00:00:00-04:00,128.3409258928149,128.3409258928149,126.45249319378647,127.64759063720703,4519300,0.0,0.0
2022-07-18 00:00:00-04:00,127.85740267141642,128.0033723720668,125.6952804222257,126.01458740234375,8231700,0.0,0.0
2022-07-19 00:00:00-04:00,120.03908986340525,120.93312994219214,116.51765078686746,119.4004898071289,29690500,0.0,0.0
2022-07-20 00:00:00-04:00,119.23626312377411,119.25451281582036,116.82781882981304,117.84957885742188,9882000,0.0,0.0
2022-07-21 00:00:00-04:00,117.45732016845271,117.51205533310569,114.1548283500763,115.9976577758789,11975400,0.0,0.0
2022-07-22 00:00:00-04:00,115.88817262347266,117.06503426541755,114.68395036127697,117.00116729736328,6467200,0.0,0.0
2022-07-25 00:00:00-04:00,117.17450355484647,117.80398574097686,116.6818662300773,117.2657241821289,4702400,0.0,0.0
2022-07-26 00:00:00-04:00,117.01028244430503,117.95907161316246,116.43554238724349,116.84607696533203,3645300,0.0,0.0
2022-07-27 00:00:00-04:00,116.74572552030065,118.07766081803166,116.38993305907799,117.79485321044922,4175600,0.0,0.0
2022-07-28 00:00:00-04:00,117.45731580520992,118.4243407993264,117.32959578561788,117.88609313964844,3913700,0.0,0.0
2022-07-29 00:00:00-04:00,118.15977663170351,119.50996161327608,117.9681896522165,119.31837463378906,5786800,0.0,0.0
2022-08-01 00:00:00-04:00,119.28187739624768,121.0608395140548,119.23626012749654,120.45872497558594,4142100,0.0,0.0
2022-08-02 00:00:00-04:00,120.60470909209181,121.1338388479315,119.06293709877986,120.24891662597656,4403600,0.0,0.0
2022-08-03 00:00:00-04:00,120.25805642772413,121.2068317602926,119.8019114962042,120.73243713378906,3088500,0.0,0.0
2022-08-04 00:00:00-04:00,120.55908907120751,120.686809083815,119.52821108388883,120.09382629394531,3179800,0.0,0.0
2022-08-05 00:00:00-04:00,119.73802548406746,121.03347521313798,119.57382001664163,120.86013793945312,2586500,0.0,0.0
2022-08-08 00:00:00-04:00,121.42577915402734,121.65385160629228,120.44050448979029,120.97875213623047,3821200,0.0,0.0
2022-08-09 00:00:00-04:00,120.01801779854837,120.82170538268365,119.27898776577462,119.6023178100586,3496000,1.65,0.0
2022-08-10 00:00:00-04:00,120.78475448840472,121.73625085307569,120.40599967641828,121.47759246826172,3664000,0.0,0.0
2022-08-11 00:00:00-04:00,122.27206486027956,123.07575252200776,121.939502018215,122.43833923339844,3501900,0.0,0.0
2022-08-12 00:00:00-04:00,122.51223590346024,123.87019958133565,121.92101467672595,123.79629516601562,2766900,0.0,0.0
2022-08-15 00:00:00-04:00,122.82633752903715,124.88637208144557,122.16121186349987,124.64617919921875,2791200,0.0,0.0
2022-08-16 00:00:00-04:00,124.34133066573906,126.90020216849781,124.20275460977368,126.15193939208984,4313600,0.0,0.0
2022-08-17 00:00:00-04:00,126.05956486223751,127.87017352268501,125.91175604625111,127.2881851196289,3667600,0.0,0.0
2022-08-18 00:00:00-04:00,127.28818565282396,128.51682001118647,127.25124049658486,128.47064208984375,3177700,0.0,0.0
2022-08-19 00:00:00-04:00,128.17502465479427,128.72005380906722,127.16810351978336,127.82398223876953,3155800,0.0,0.0
2022-08-22 00:00:00-04:00,127.15887118874201,127.34363927880956,125.14502868860697,125.21893310546875,3093600,0.0,0.0
2022-08-23 00:00:00-04:00,125.05263933036944,125.72701181964574,124.4521853506405,124.47066497802734,4141800,0.0,0.0
2022-08-24 00:00:00-04:00,124.6092295298488,124.81246314784485,122.964895053936,123.07574462890625,2855400,0.0,0.0
2022-08-25 00:00:00-04:00,123.46372716122269,124.18427756055742,122.92794484034329,123.7685775756836,2706000,0.0,0.0
2022-08-26 00:00:00-04:00,123.87944810738452,123.9533384278713,120.4060110198094,120.4429702758789,4185300,0.0,0.0
2022-08-29 00:00:00-04:00,120.0826847250495,121.4036890514475,119.69469714465656,120.37828826904297,2783000,0.0,0.0
2022-08-30 00:00:00-04:00,120.60923809885367,120.80323894313062,119.43602845923905,119.70393371582031,2407900,0.0,0.0
2022-08-31 00:00:00-04:00,120.01801301704744,120.09191742696302,118.6138574203012,118.66004943847656,3490400,0.0,0.0
2022-09-01 00:00:00-04:00,118.61385521648712,119.92564084833491,118.00416146579265,119.77783203125,3396200,0.0,0.0
2022-09-02 00:00:00-04:00,120.36906151403896,120.60924028651539,117.5422775993837,118.05036163330078,3040600,0.0,0.0
2022-09-06 00:00:00-04:00,118.05960866750073,118.29978745466649,116.67393254252026,117.06192016601562,3347100,0.0,0.0
2022-09-07 00:00:00-04:00,117.03419152596932,118.12425687489467,116.65543672138362,117.97644805908203,2401500,0.0,0.0
2022-09-08 00:00:00-04:00,117.50531824252464,118.74318538014514,116.94180945661908,118.67852783203125,2964600,0.0,0.0
2022-09-09 00:00:00-04:00,119.07575319083804,119.62079646929143,118.29977800582603,119.34365844726562,3291900,0.0,0.0
2022-09-12 00:00:00-04:00,120.3967715947822,121.0064724237725,119.99030437545532,120.70162200927734,3741100,0.0,0.0
2022-09-13 00:00:00-04:00,119.2974726058797,120.00879027689157,117.10810185264666,117.55152130126953,4565600,0.0,0.0
2022-09-14 00:00:00-04:00,117.78246370346541,119.1681397470356,117.18200267500244,117.9579849243164,3819100,0.0,0.0
2022-09-15 00:00:00-04:00,117.68084255024162,117.754746961335,115.38062237628257,115.92565155029297,5141700,0.0,0.0
2022-09-16 00:00:00-04:00,114.88177670994618,117.81017024507294,114.39217232653594,117.56998443603516,9839700,0.0,0.0
2022-09-19 00:00:00-04:00,116.84944439644588,118.29978509643055,116.65545058856536,117.99494171142578,3981600,0.0,0.0
2022-09-20 00:00:00-04:00,117.2281886570287,117.31132583236223,115.95336225194805,116.67391967773438,2837500,0.0,0.0
2022-09-21 00:00:00-04:00,117.21895632761466,118.09654834686762,115.39910064028155,115.40834045410156,3389500,0.0,0.0
2022-09-22 00:00:00-04:00,115.2512843376108,116.86790620469434,114.9279613737765,115.75936126708984,4046600,0.0,0.0
2022-09-23 00:00:00-04:00,115.0388152088506,115.4729947969531,112.46145711923312,113.35752868652344,5195600,0.0,0.0
2022-09-26 00:00:00-04:00,112.97878993867637,114.78940579574157,112.47070590188466,112.71089172363281,3987800,0.0,0.0
2022-09-27 00:00:00-04:00,113.25591874435901,114.50302575408986,111.85177014369516,112.46146392822266,4117200,0.0,0.0
2022-09-28 00:00:00-04:00,112.37831631650299,113.83789661509547,110.67855022307468,113.40371704101562,4996400,0.0,0.0
2022-09-29 00:00:00-04:00,112.5630816349016,113.27439927844388,111.38063921478808,112.35984802246094,3817700,0.0,0.0
2022-09-30 00:00:00-04:00,112.3875738808913,113.09888451713793,109.57002963464585,109.7547836303711,5346100,0.0,0.0
2022-10-03 00:00:00-04:00,111.00188596165164,112.89563888408794,110.48456214240638,112.24899291992188,4261700,0.0,0.0
2022-10-04 00:00:00-04:00,113.44067679319078,116.07345975515528,113.18201135573963,115.93489074707031,4566100,0.0,0.0
2022-10-05 00:00:00-04:00,115.20510453716034,116.82172657565037,114.76169215343423,116.15660095214844,3212900,0.0,0.0
2022-10-06 00:00:00-04:00,115.36214554266013,115.75014018633807,112.48917668503695,112.91412353515625,5074600,0.0,0.0
2022-10-07 00:00:00-04:00,112.23974881171955,112.51688681313557,109.07116961273148,109.76400756835938,4499700,0.0,0.0
2022-10-10 00:00:00-04:00,110.66008630857482,110.81712789722172,108.11968030621428,108.77556610107422,5990000,0.0,0.0
2022-10-11 00:00:00-04:00,108.50767184831135,110.14277353623304,108.02730725144552,108.82176208496094,4043100,0.0,0.0
2022-10-12 00:00:00-04:00,109.00651850227139,109.75478133157347,108.26748843902298,108.60929107666016,3338800,0.0,0.0
2022-10-13 00:00:00-04:00,107.2513118842757,112.84020742891717,106.74323495616139,112.50764465332031,5837500,0.0,0.0
2022-10-14 00:00:00-04:00,112.51689887082641,113.20049708688722,110.70627595059034,110.89103698730469,3762400,0.0,0.0
2022-10-17 00:00:00-04:00,112.51690521207175,113.51458667490509,112.17510256082151,112.25823974609375,5458600,0.0,0.0
2022-10-18 00:00:00-04:00,113.62543974205771,114.49379901655685,112.53537426586779,113.57001495361328,5120300,0.0,0.0
2022-10-19 00:00:00-04:00,113.03421388458999,114.49379433587,112.6924112580256,113.17278289794922,5906600,0.0,0.0
2022-10-20 00:00:00-04:00,116.62774696849019,119.1312081748887,115.61158583022863,118.5215072631836,13623100,0.0,0.0
2022-10-21 00:00:00-04:00,118.60461831647024,120.87713298849457,117.86558835263493,119.99952697753906,7201300,0.0,0.0
2022-10-24 00:00:00-04:00,120.92330794869675,122.96487658804278,119.95334612171654,122.57688903808594,5610900,0.0,0.0
2022-10-25 00:00:00-04:00,121.93949447295017,123.14041655586412,121.29284845778912,122.7986068725586,5957600,0.0,0.0
2022-10-26 00:00:00-04:00,123.52840231143439,125.50529958287855,122.68775545642583,124.72007751464844,5139000,0.0,0.0
2022-10-27 00:00:00-04:00,125.21894068599424,126.00414873301149,124.20277251241065,124.4983901977539,3993200,0.0,0.0
2022-10-28 00:00:00-04:00,125.22812590836666,128.27661517589485,124.91404280880518,127.95328521728516,5965500,0.0,0.0
2022-10-31 00:00:00-04:00,127.53760231548621,128.19349508323805,126.18888572216065,127.75006866455078,4915300,0.0,0.0
2022-11-01 00:00:00-04:00,127.71316132691847,128.08266935607935,126.28129304622146,127.6669692993164,3590600,0.0,0.0
2022-11-02 00:00:00-04:00,127.25122373914262,129.48677893656387,126.37363191183033,126.4013442993164,5360500,0.0,0.0
2022-11-03 00:00:00-04:00,126.02261318629107,126.07803797166174,123.75934517676104,124.22123718261719,4442400,0.0,0.0
2022-11-04 00:00:00-04:00,125.31129261928704,127.23276501020251,124.65541387997519,126.5214614868164,4178000,0.0,0.0
2022-11-07 00:00:00-05:00,126.22585740390443,128.1288503726174,126.10576096162542,127.7962875366211,4043100,0.0,0.0
2022-11-08 00:00:00-05:00,128.4059852504903,130.18888173293578,128.14732683952232,129.36671447753906,5042800,0.0,0.0
2022-11-09 00:00:00-05:00,128.95541527791553,129.84347075949185,128.01127418376018,128.4319305419922,4720000,1.65,0.0
2022-11-10 00:00:00-05:00,131.11479001766853,132.15241658722206,129.27323642788528,132.02154541015625,5389000,0.0,0.0
2022-11-11 00:00:00-05:00,132.27394125563305,134.73246501090634,131.76915651917815,133.83505249023438,5871300,0.0,0.0
2022-11-14 00:00:00-05:00,133.3302564921358,136.55530705834835,132.90958593941886,134.79788208007812,5293500,0.0,0.0
2022-11-15 00:00:00-05:00,134.6857295698777,136.63011158377284,132.74134755598254,134.92877197265625,4727100,0.0,0.0
2022-11-16 00:00:00-05:00,134.73244471946825,135.49897168736598,134.62025925634993,135.09701538085938,3445200,0.0,0.0
2022-11-17 00:00:00-05:00,134.0593994190522,136.64877989522284,133.90982829918968,136.5646514892578,3954000,0.0,0.0
2022-11-18 00:00:00-05:00,137.0040118872442,138.63990861757011,136.424441610087,138.0135955810547,4661700,0.0,0.0
2022-11-21 00:00:00-05:00,137.9294798272764,138.2846934504366,136.90119608260227,137.11619567871094,3476200,0.0,0.0
2022-11-22 00:00:00-05:00,137.9762055569991,139.61210223545459,137.43402094618742,139.37840270996094,7062100,0.0,0.0
2022-11-23 00:00:00-05:00,139.3784241051421,140.64975028953697,138.6305826559882,139.05123901367188,3658200,0.0,0.0
2022-11-25 00:00:00-05:00,138.6025431358673,139.742998163491,138.4436291420364,138.69601440429688,2075200,0.0,0.0
2022-11-28 00:00:00-05:00,138.33141254957107,138.57446917339888,136.4244307884554,136.64877319335938,3538100,0.0,0.0
2022-11-29 00:00:00-05:00,136.39639874626278,137.57423925657127,136.20008486260093,136.93858337402344,2754700,0.0,0.0
2022-11-30 00:00:00-05:00,136.65815678745935,139.88320785795307,136.17205770948306,139.1914520263672,6377600,0.0,0.0
2022-12-01 00:00:00-05:00,140.20100573364084,140.22904853366762,137.73313948408241,139.43447875976562,4495900,0.0,0.0
2022-12-02 00:00:00-05:00,138.47165570050907,139.4344966620791,138.0977278789992,138.9764404296875,2900000,0.0,0.0
2022-12-05 00:00:00-05:00,138.29404112345262,139.21948216661264,137.22837179892227,137.79859924316406,2784600,0.0,0.0
2022-12-06 00:00:00-05:00,137.69577941651914,138.1631785223024,137.13489478402377,137.8827362060547,2847600,0.0,0.0
2022-12-07 00:00:00-05:00,137.72381021495724,138.44360876900004,136.75161217190688,137.667724609375,3971300,0.0,0.0
2022-12-08 00:00:00-05:00,138.2566414290078,139.42513912284286,137.76119954793276,138.14447021484375,2665700,0.0,0.0
2022-12-09 00:00:00-05:00,137.78923743465708,138.66794995128748,137.38728108898727,137.46206665039062,3047600,0.0,0.0
2022-12-12 00:00:00-05:00,138.18184777586708,139.48121643066406,137.35922096803515,139.48121643066406,4032800,0.0,0.0
2022-12-13 00:00:00-05:00,140.56557719801592,143.2204144813797,140.17296373152016,140.75254821777344,8811500,0.0,0.0
2022-12-14 00:00:00-05:00,140.6590793732053,142.00519099718463,138.77078310824052,140.08885192871094,4205900,0.0,0.0
2022-12-15 00:00:00-05:00,138.8362256450555,139.26622480755796,132.3487241825271,133.07786560058594,6687000,0.0,0.0
2022-12-16 00:00:00-05:00,132.04022774525922,132.66654074218982,129.90888928099534,131.02130126953125,9834400,0.0,0.0
2022-12-19 00:00:00-05:00,131.02131202908382,131.28305436977652,128.2543032310481,129.81541442871094,5282900,0.0,0.0
2022-12-20 00:00:00-05:00,129.7873582901101,132.20848182469882,129.31995926348432,132.06826782226562,5156500,0.0,0.0
2022-12-21 00:00:00-05:00,132.59176534557338,133.7602630257844,131.78783837103268,132.87220764160156,3793700,0.0,0.0
2022-12-22 00:00:00-05:00,131.75977964125056,132.21783581152496,129.58169851694797,131.69435119628906,3337100,0.0,0.0
2022-12-23 00:00:00-05:00,131.4232702824059,132.61046794302965,130.49782923013848,132.41415405273438,2092500,0.0,0.0
2022-12-27 00:00:00-05:00,132.4889286890519,133.41438392887096,132.02152964621362,133.13394165039062,2742400,0.0,0.0
2022-12-28 00:00:00-05:00,133.11523628987484,133.49850691277302,130.82498392573635,130.8904266357422,2539500,0.0,0.0
2022-12-29 00:00:00-05:00,131.4139260027159,132.9843800524003,131.29239767843512,131.8626251220703,2337200,0.0,0.0
2022-12-30 00:00:00-05:00,131.37651979070796,131.71304768006277,130.3575932765652,131.70370483398438,2858000,0.0,0.0
2023-01-03 00:00:00-05:00,131.90000719316498,132.64783420296405,131.32042271751905,132.32066345214844,3338600,0.0,0.0
2023-01-04 00:00:00-05:00,132.80678892334703,134.2557147419035,132.15241876335398,133.30223083496094,3869200,0.0,0.0
2023-01-05 00:00:00-05:00,133.15264599960943,133.20873160437878,130.88107915923968,131.90936279296875,2866600,0.0,0.0
2023-01-06 00:00:00-05:00,133.09654886383098,134.84461662583675,132.34870758262625,134.33047485351562,3574000,0.0,0.0
2023-01-09 00:00:00-05:00,134.68570366218705,135.98507237058234,134.05003357612705,134.1902618408203,3987700,0.0,0.0
2023-01-10 00:00:00-05:00,134.24635265256344,135.40550740514982,133.5826397405768,135.3587646484375,2152100,0.0,0.0
2023-01-11 00:00:00-05:00,135.54573020178347,136.04117207451347,134.09679023305586,135.7887725830078,3268700,0.0,0.0
2023-01-12 00:00:00-05:00,135.43354724213827,137.09748664469313,135.09701937061672,136.0598602294922,2715900,0.0,0.0
2023-01-13 00:00:00-05:00,134.66701848862033,136.57401469222776,134.62027572859202,136.37770080566406,2455700,0.0,0.0
2023-01-17 00:00:00-05:00,136.87312521446808,137.58356657901746,135.55505657486822,135.72332763671875,2986500,0.0,0.0
2023-01-18 00:00:00-05:00,134.98484017970162,135.24658250706622,131.08673380728553,131.2550048828125,6445600,0.0,0.0
2023-01-19 00:00:00-05:00,130.87172373322315,132.9563193388,130.63802422655667,131.4512939453125,4833900,0.0,0.0
2023-01-20 00:00:00-05:00,132.4328560402145,132.61046997608844,131.34848673142793,131.99349975585938,7153300,0.0,0.0
2023-01-23 00:00:00-05:00,132.18044497406152,133.6667847861898,131.8626170449823,132.61045837402344,5898400,0.0,0.0
2023-01-24 00:00:00-05:00,132.0402459577799,133.4424432599864,130.87174820594112,132.2646026611328,4407600,0.0,0.0
2023-01-25 00:00:00-05:00,131.3110834203075,131.83456804686585,130.27345701270565,131.58216857910156,7347500,0.0,0.0
2023-01-26 00:00:00-05:00,128.56278903606457,129.2545448053339,124.30945458068285,125.68360900878906,17548500,0.0,0.0
2023-01-27 00:00:00-05:00,125.67426809080564,126.65580902078507,125.04795502940057,125.62752532958984,8143100,0.0,0.0
2023-01-30 00:00:00-05:00,125.5620969781772,127.23537942552835,125.24425475998143,126.47819519042969,5375700,0.0,0.0
2023-01-31 00:00:00-05:00,126.66514921574034,126.80536323256428,125.03859530114379,125.94535064697266,7206400,0.0,0.0
2023-02-01 00:00:00-05:00,125.72099769672052,126.93622377784293,124.14118667459749,126.28186798095703,5428900,0.0,0.0
2023-02-02 00:00:00-05:00,127.09516734589305,127.80560883058313,126.05754079131678,127.49712371826172,6107800,0.0,0.0
2023-02-03 00:00:00-05:00,127.45971830792783,128.02058857292894,126.69317706937437,128.01124572753906,3755700,0.0,0.0
2023-02-06 00:00:00-05:00,126.97363334679747,127.43168957140325,126.15100641734631,127.3008041381836,4841300,0.0,0.0
2023-02-07 00:00:00-05:00,126.82404960533657,127.50644818726778,125.68359484436318,126.98296356201172,3737600,0.0,0.0
2023-02-08 00:00:00-05:00,126.86146821413872,127.82430920548782,126.34732635859108,127.11385345458984,4593700,0.0,0.0
2023-02-09 00:00:00-05:00,127.73839532566544,128.4386335747891,126.17702401526898,126.56500244140625,3918800,1.65,0.0
2023-02-10 00:00:00-05:00,126.59340584649576,128.47650926503053,126.32844845804092,128.31564331054688,5049600,0.0,0.0
2023-02-13 00:00:00-05:00,128.69411922851742,130.0094482518923,128.55218296088722,129.9716033935547,4403000,0.0,0.0
2023-02-14 00:00:00-05:00,129.6877377703588,129.86753336501863,127.79517688188686,128.70359802246094,3202200,0.0,0.0
2023-02-15 00:00:00-05:00,127.9371134470289,129.11996400485847,127.81410680759836,129.07264709472656,2506700,0.0,0.0
2023-02-16 00:00:00-05:00,128.28725056954556,128.66575698285467,127.35988531047823,127.74786376953125,2965500,0.0,0.0
2023-02-17 00:00:00-05:00,127.27471481310583,128.296699385932,126.69748318694735,127.76678466796875,3466200,0.0,0.0
2023-02-21 00:00:00-05:00,126.80157354009565,127.17062231835759,124.58728087052407,124.63459777832031,4257200,0.0,0.0
2023-02-22 00:00:00-05:00,124.81438292910732,124.89955914151,123.29087085939317,123.9343490600586,3200200,0.0,0.0
2023-02-23 00:00:00-05:00,124.43587300776193,124.62512620056349,121.9376933211394,123.76400756835938,3725600,0.0,0.0
2023-02-24 00:00:00-05:00,122.656861601626,123.65045891571559,122.27835521487431,123.55583953857422,3015800,0.0,0.0
2023-02-27 00:00:00-05:00,124.36017457068748,124.7859978838771,123.13947914766472,123.48014068603516,2761300,0.0,0.0
2023-02-28 00:00:00-05:00,123.53691550263584,123.59369001931985,122.20265660418636,122.35406494140625,5143100,0.0,0.0
2023-03-01 00:00:00-05:00,121.9755390544199,122.51492581880085,120.8778575331546,121.3036880493164,3760700,0.0,0.0
2023-03-02 00:00:00-05:00,121.4929440582254,122.27835854929114,120.84947307583549,122.0039291381836,3340100,0.0,0.0
2023-03-03 00:00:00-05:00,122.40138153250062,122.93129627229467,121.85253714083001,122.67579650878906,2860300,0.0,0.0
2023-03-06 00:00:00-05:00,122.67578619648057,123.83024939931188,122.62846929031356,123.19624328613281,3131200,0.0,0.0
2023-03-07 00:00:00-05:00,123.28140638458233,123.41388505982457,121.30368386164714,121.36045837402344,3530400,0.0,0.0
2023-03-08 00:00:00-05:00,121.57809723942393,121.82413937531715,120.69806343083118,121.17120361328125,2778800,0.0,0.0
2023-03-09 00:00:00-05:00,121.40778340049758,121.62542385886013,119.21241306738222,119.38274383544922,5478300,0.0,0.0
2023-03-10 00:00:00-05:00,119.34488983664372,120.45203620154211,118.40806701753274,118.71087646484375,5990900,0.0,0.0
2023-03-13 00:00:00-04:00,118.42699957003582,121.3036929997328,118.14311254767581,118.83390045166016,8188400,0.0,0.0
2023-03-14 00:00:00-04:00,119.69500995327921,119.83695346214401,116.58174646224442,117.953857421875,8114800,0.0,0.0
2023-03-15 00:00:00-04:00,116.38301801818905,116.7236795211473,115.17178032746905,116.65744018554688,5989300,0.0,0.0
2023-03-16 00:00:00-04:00,116.35464136276407,118.11472354854304,115.37050884451318,118.00116729736328,6438700,0.0,0.0
2023-03-17 00:00:00-04:00,117.41446654137701,117.8308249824711,116.32624270441501,117.04541778564453,37400200,0.0,0.0
2023-03-20 00:00:00-04:00,117.63211128339468,119.38273575542183,117.51856225873308,119.17455291748047,4588300,0.0,0.0
2023-03-21 00:00:00-04:00,120.08298043163923,120.31955052420764,118.90959479397283,119.77070617675781,3856300,0.0,0.0
2023-03-22 00:00:00-04:00,120.17762540036638,120.38580826878594,117.34824868209874,117.38610076904297,3549000,0.0,0.0
2023-03-23 00:00:00-04:00,117.15897320994559,118.21880984971105,116.01397480014673,116.74261474609375,4651900,0.0,0.0
2023-03-24 00:00:00-04:00,116.73314968579413,118.66356255101121,116.27893192122391,118.5594711303711,3812300,0.0,0.0
2023-03-27 00:00:00-04:00,119.6760773947934,123.2624735793356,119.6760773947934,122.36351013183594,6524100,0.0,0.0
