Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-08 00:00:00-04:00,199.18354739952235,200.9359518004327,197.35238139357514,200.41416931152344,3621800,0.0,0.0
2022-07-11 00:00:00-04:00,198.8684676889594,203.53499060610193,198.8684676889594,201.8810272216797,5353600,0.0,0.0
2022-07-12 00:00:00-04:00,200.09912232166616,204.89362047005494,199.61671312552878,201.64479064941406,6779500,0.0,0.0
2022-07-13 00:00:00-04:00,197.32282139518676,202.3831528301279,196.40724595554255,200.9851531982422,7597300,0.0,0.0
2022-07-14 00:00:00-04:00,196.89949652147635,202.88524301839797,194.9108074003824,202.71788024902344,5605500,0.0,0.0
2022-07-15 00:00:00-04:00,206.12423248551326,208.42796800455375,203.96818060174834,206.78384399414062,7245700,0.0,0.0
2022-07-18 00:00:00-04:00,208.2212295324313,209.60937466798515,203.43657089122198,203.99774169921875,4648900,0.0,0.0
2022-07-19 00:00:00-04:00,204.9920639163581,210.79075339994105,204.6770175160345,210.3477325439453,4927100,0.0,0.0
2022-07-20 00:00:00-04:00,208.7134534222539,210.8104377378108,207.9357070688144,210.0622100830078,4460300,0.0,0.0
2022-07-21 00:00:00-04:00,209.84563543264503,213.53750104562076,209.4321482866605,212.83851623535156,4801300,0.0,0.0
2022-07-22 00:00:00-04:00,214.5515201905622,214.6893642537055,208.83159245966814,210.38710021972656,5071500,0.0,0.0
2022-07-25 00:00:00-04:00,211.25346451085693,211.47005515152037,208.33934545062797,210.94827270507812,4357200,0.0,0.0
2022-07-26 00:00:00-04:00,210.5348096190442,211.81464443170856,208.46735873017926,209.19589233398438,6141000,0.0,0.0
2022-07-27 00:00:00-04:00,207.50255136405582,213.4882982287335,198.08090266597515,207.2071990966797,17432200,0.0,0.0
2022-07-28 00:00:00-04:00,207.37456275373071,209.4223194546981,204.69672822340718,208.0735626220703,7477100,0.0,0.0
2022-07-29 00:00:00-04:00,208.7134667607521,210.8399849330859,206.5771090215773,208.82176208496094,6059700,0.0,0.0
2022-08-01 00:00:00-04:00,205.21849799207317,210.6726224780256,204.34229583025274,208.08338928222656,8028400,0.0,0.0
2022-08-02 00:00:00-04:00,204.5785888255216,205.60245964236694,200.7685731863004,203.0624542236328,9939400,0.0,0.0
2022-08-03 00:00:00-04:00,204.7656374624425,207.0693579736846,203.6728446524062,205.24803161621094,9520100,0.0,0.0
2022-08-04 00:00:00-04:00,207.26626514689772,211.54883543934838,205.3169642309553,210.1606903076172,6789700,0.0,0.0
2022-08-05 00:00:00-04:00,207.4434575001908,212.60221435487625,207.23670643268207,212.52345275878906,5553700,0.0,0.0
2022-08-08 00:00:00-04:00,211.89339457161054,213.27170009700654,208.76269970491018,210.0130157470703,4063400,0.0,0.0
2022-08-09 00:00:00-04:00,208.71345820731068,210.14097649720537,206.49833895746895,207.00042724609375,4596800,0.0,0.0
2022-08-10 00:00:00-04:00,211.49962497317907,211.50946454134726,208.03418915330252,208.81195068359375,5746400,0.0,0.0
2022-08-11 00:00:00-04:00,210.35536573799402,210.56248299850094,207.69251767471414,208.17578125,6639600,0.375,0.0
2022-08-12 00:00:00-04:00,210.06939972734475,210.28637402017284,207.20930593838963,208.42237854003906,6443700,0.0,0.0
2022-08-15 00:00:00-04:00,207.47555942149552,213.75792618934307,207.47555942149552,213.44232177734375,5290600,0.0,0.0
2022-08-16 00:00:00-04:00,211.59804379361586,214.61593933405766,209.21134199333935,214.15240478515625,6564400,0.0,0.0
2022-08-17 00:00:00-04:00,212.04185774828449,213.20561513945668,209.8228150509187,211.56846618652344,4902500,0.0,0.0
2022-08-18 00:00:00-04:00,210.92738877691147,213.02808723050958,209.50719912089278,212.2884063720703,4516400,0.0,0.0
2022-08-19 00:00:00-04:00,211.1640901465648,212.26867540281302,209.46775418941476,209.891845703125,4178800,0.0,0.0
2022-08-22 00:00:00-04:00,207.05149456465466,208.34346822012125,205.33542933782454,205.7397918701172,5139500,0.0,0.0
2022-08-23 00:00:00-04:00,205.13816781642527,206.42028437504717,203.68839206112264,203.95468139648438,3525500,0.0,0.0
2022-08-24 00:00:00-04:00,203.78704927816466,205.48338555672555,202.85010798273694,203.8264923095703,4230800,0.0,0.0
2022-08-25 00:00:00-04:00,204.53656204285627,207.0218940826817,203.65880797605135,206.93313598632812,4495000,0.0,0.0
2022-08-26 00:00:00-04:00,206.88382462369322,207.36707318950863,199.91109198527414,200.09848022460938,5060200,0.0,0.0
2022-08-29 00:00:00-04:00,198.48104602832947,201.15376636279981,197.85970924252285,199.5461883544922,4476200,0.0,0.0
2022-08-30 00:00:00-04:00,201.11429889638524,201.59756249043167,197.4553525590993,198.6092529296875,3918200,0.0,0.0
2022-08-31 00:00:00-04:00,198.23446824492603,200.37460970320134,195.90693856308152,195.97598266601562,6559000,0.0,0.0
2022-09-01 00:00:00-04:00,195.98587623021217,197.6723404593335,193.95422151969967,197.37648010253906,5608300,0.0,0.0
2022-09-02 00:00:00-04:00,199.65466371569636,199.69410674077756,194.1415792187894,195.03904724121094,4508100,0.0,0.0
2022-09-06 00:00:00-04:00,195.1771127947624,197.28766820222043,193.69775110592232,195.9069366455078,4547800,0.0,0.0
2022-09-07 00:00:00-04:00,195.9759962954293,198.37255519803435,194.50649148368137,197.66246032714844,4098300,0.0,0.0
2022-09-08 00:00:00-04:00,194.68401517566426,198.3429768054356,194.2500816701614,197.948486328125,4377600,0.0,0.0
2022-09-09 00:00:00-04:00,199.28976896473895,203.56018017040932,198.5796740880756,202.37669372558594,4885600,0.0,0.0
2022-09-12 00:00:00-04:00,203.65881690369247,204.33932576992711,202.13013996559025,203.7870330810547,3812300,0.0,0.0
2022-09-13 00:00:00-04:00,199.27004954116705,200.67051032414273,196.1337945097786,196.92279052734375,5217900,0.0,0.0
2022-09-14 00:00:00-04:00,197.24824528902784,198.11614238393054,195.33493490190875,196.66636657714844,4632800,0.0,0.0
2022-09-15 00:00:00-04:00,195.3644767576501,197.5539329891713,191.8534611932556,192.68190002441406,6099300,0.0,0.0
2022-09-16 00:00:00-04:00,187.60280193920295,191.15327627252063,185.63031954265898,190.6404266357422,9398200,0.0,0.0
2022-09-19 00:00:00-04:00,188.9539280866113,191.3209157477675,188.08604615481443,190.47274780273438,8133600,0.0,0.0
2022-09-20 00:00:00-04:00,188.4706977454571,190.37413602191157,187.6718297391829,189.42735290527344,5292500,0.0,0.0
2022-09-21 00:00:00-04:00,189.88102211890032,190.4333147978805,184.42710934070072,184.44683837890625,6705900,0.0,0.0
2022-09-22 00:00:00-04:00,183.78604180833565,184.6342097876888,182.119291879817,183.23373413085938,6604700,0.0,0.0
2022-09-23 00:00:00-04:00,180.94567620830182,182.04040455460012,179.7227316889268,181.42893981933594,10755800,0.0,0.0
2022-09-26 00:00:00-04:00,180.52157345196034,181.96149215227257,177.42477684330095,178.10528564453125,9914600,0.0,0.0
2022-09-27 00:00:00-04:00,179.99887271609907,182.30668851919017,174.58441825797416,175.42271423339844,9799600,0.0,0.0
2022-09-28 00:00:00-04:00,174.821124957438,177.6220616471013,172.4245658556491,176.71470642089844,9751000,0.0,0.0
2022-09-29 00:00:00-04:00,176.3695233098566,179.73260956055896,176.27089316600754,177.5825958251953,9105200,0.0,0.0
2022-09-30 00:00:00-04:00,177.58257903581307,180.4032293263639,175.15643423451328,175.2057342529297,9472300,0.0,0.0
2022-10-03 00:00:00-04:00,176.8724811912283,180.83717475980555,175.69885183507182,179.15069580078125,8842300,0.0,0.0
2022-10-04 00:00:00-04:00,182.50395212669946,183.6479956248084,180.5511986032705,183.09568786621094,7081400,0.0,0.0
2022-10-05 00:00:00-04:00,180.81744936812336,186.2220617213983,179.85093725191987,185.08787536621094,6119900,0.0,0.0
2022-10-06 00:00:00-04:00,184.081896932128,185.4626435137111,182.7011653993899,183.03648376464844,5163000,0.0,0.0
2022-10-07 00:00:00-04:00,180.92594374608007,182.06998714105086,179.42685291987166,181.30072021484375,5610300,0.0,0.0
2022-10-10 00:00:00-04:00,181.59661395542688,182.2376647758425,178.41104374632746,179.67343139648438,4743800,0.0,0.0
2022-10-11 00:00:00-04:00,177.88833501295142,179.14086565332,175.73833624412512,176.67526245117188,6294500,0.0,0.0
2022-10-12 00:00:00-04:00,176.62590879132512,178.10527038942982,175.76788388005457,175.78761291503906,4884300,0.0,0.0
2022-10-13 00:00:00-04:00,172.5922001527366,182.81951599758534,172.1977097147829,182.11929321289062,8426400,0.0,0.0
2022-10-14 00:00:00-04:00,184.21996917851263,184.5553025909654,179.56492501297825,180.1073455810547,6449400,0.0,0.0
2022-10-17 00:00:00-04:00,183.44086805335905,185.9755152278654,180.3342142107038,182.70118713378906,13952100,0.0,0.0
2022-10-18 00:00:00-04:00,186.88284380673184,187.57320961258566,183.18443943732288,184.59475708007812,5209200,0.0,0.0
2022-10-19 00:00:00-04:00,182.93788998269096,185.05830259388694,182.21792305429506,183.84523010253906,4927000,0.0,0.0
2022-10-20 00:00:00-04:00,183.89455080979482,188.35235044191603,183.86494972724057,184.6440887451172,5706700,0.0,0.0
2022-10-21 00:00:00-04:00,183.24361796343106,188.3227541237168,182.50393706345665,187.750732421875,7582500,0.0,0.0
2022-10-24 00:00:00-04:00,188.77642537740752,190.47276138846726,186.49821068957095,188.0860595703125,7299200,0.0,0.0
2022-10-25 00:00:00-04:00,188.24385021472978,192.5438623844123,188.09592005647943,191.70556640625,11907200,0.0,0.0
2022-10-26 00:00:00-04:00,193.87531158149002,203.53060703906618,193.79641047365433,200.53244018554688,15450000,0.0,0.0
