Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-08 00:00:00-04:00,88.06496199216141,90.0396469869913,87.73093962739475,89.58773040771484,4890800,0.0,0.0
2022-07-11 00:00:00-04:00,87.92743190817247,88.48741637023208,86.27695020494282,87.06289672851562,5319300,0.0,0.0
2022-07-12 00:00:00-04:00,87.67199304421871,88.43828673751761,86.5421977933088,87.17095947265625,5492300,0.0,0.0
2022-07-13 00:00:00-04:00,85.00961080390339,88.53653608240458,84.96049383340717,87.51480865478516,5786900,0.0,0.0
2022-07-14 00:00:00-04:00,86.92535116156141,90.46209528081374,84.89172273084074,90.05929565429688,8686500,0.0,0.0
2022-07-15 00:00:00-04:00,90.7371628686981,92.92797582007367,88.62493855803955,92.81008911132812,8051200,0.0,0.0
2022-07-18 00:00:00-04:00,94.07743119095143,94.70618533880793,90.92383406004413,91.50346374511719,5683400,0.0,0.0
2022-07-19 00:00:00-04:00,93.01641619943094,96.90683573685607,92.71186548293302,96.50404357910156,8203200,0.0,0.0
2022-07-20 00:00:00-04:00,95.8752749684147,101.05268174848584,95.79668631826769,100.43375396728516,8314000,0.0,0.0
2022-07-21 00:00:00-04:00,101.7207404614091,102.14318540108798,99.2450141885286,102.01546478271484,5463800,0.0,0.0
2022-07-22 00:00:00-04:00,101.88774748136693,102.13335482005367,99.16642146666794,99.88359069824219,5100400,0.0,0.0
2022-07-25 00:00:00-04:00,98.74398399300938,99.49062496229388,97.71243009457392,99.22537231445312,4367000,0.0,0.0
2022-07-26 00:00:00-04:00,98.81274380518035,99.20571703622825,96.83805875328683,97.17208862304688,5073900,0.0,0.0
2022-07-27 00:00:00-04:00,98.80292292713561,102.66387070912,98.30188184220412,101.64214324951172,7275000,0.0,0.0
2022-07-28 00:00:00-04:00,101.55372923155112,103.43999187055056,98.9797615190359,103.3122787475586,6090500,0.0,0.0
2022-07-29 00:00:00-04:00,101.68143096280033,104.67784327916404,101.22951439129542,104.11785888671875,5817700,0.0,0.0
2022-08-01 00:00:00-04:00,102.6540358629914,105.45395787996122,101.8484441336292,104.53047943115234,4737500,0.0,0.0
2022-08-02 00:00:00-04:00,102.87017702190907,104.66802454322502,101.83863069476635,103.14525604248047,4137900,0.0,0.0
2022-08-03 00:00:00-04:00,103.8820865538732,108.65669421659382,103.82314318617154,107.09463500976562,6088000,0.0,0.0
2022-08-04 00:00:00-04:00,107.49741333251747,109.236317409113,107.11426650113353,109.10859680175781,5279600,0.0,0.0
2022-08-05 00:00:00-04:00,107.14374315527371,109.26579416176817,105.55221239574401,107.69390869140625,4784000,0.0,0.0
2022-08-08 00:00:00-04:00,107.2812795212463,108.42090113844662,104.0785653115439,105.93535614013672,6038600,0.0,0.0
2022-08-09 00:00:00-04:00,101.92703716156524,102.14317280106594,96.16017462576421,97.90890502929688,10355800,0.0,0.0
2022-08-10 00:00:00-04:00,100.96425564928518,103.28278939200356,99.16641573055058,103.2042007446289,8599800,0.0,0.0
2022-08-11 00:00:00-04:00,103.93119971569548,106.99638192348712,103.14525325359271,103.67576599121094,5555600,0.0,0.0
2022-08-12 00:00:00-04:00,104.33399666884641,109.36403776919332,103.90173284050455,108.4405517578125,6644700,0.0,0.0
2022-08-15 00:00:00-04:00,107.87074226131669,109.68823500302159,106.1023664883741,107.85108947753906,8342600,0.0,0.0
2022-08-16 00:00:00-04:00,106.53463852406212,107.66442625283904,105.12976428788237,106.58375549316406,4892400,0.0,0.0
2022-08-17 00:00:00-04:00,105.11993386610499,105.38518647604154,102.290540213639,104.13750457763672,5495600,0.0,0.0
2022-08-18 00:00:00-04:00,104.80554827279539,107.40898717464181,103.64628150683895,106.36760711669922,10062400,0.0,0.0
